Time_s,Displacement_Linear_m,Displacement_Sine_m,Displacement_Exp_m,Displacement_Poly5_m
10.138,3.4436499999997308,3.472339846764157,3.5080928733110532,3.4436499999997308
10.14,3.444349999999731,3.4730398467641566,3.508792873311053,3.444349999999731
10.142,3.4450499999997306,3.4737398467641567,3.509492873311053,3.4450499999997306
10.144,3.4457499999997303,3.4744398467641564,3.510192873311053,3.4457499999997303
10.146,3.44644999999973,3.475139846764156,3.5108928733110525,3.44644999999973
10.148,3.44714999999973,3.475839846764156,3.511592873311052,3.44714999999973
10.15,3.44784999999973,3.476539846764156,3.5122928733110523,3.44784999999973
10.152,3.4485499999997296,3.4772398467641557,3.512992873311052,3.4485499999997296
10.154,3.4492499999997297,3.4779398467641554,3.5136928733110517,3.4492499999997297
10.156,3.4499499999997294,3.4786398467641555,3.5143928733110514,3.4499499999997294
10.158,3.450649999999729,3.479339846764155,3.5150928733110516,3.450649999999729
10.16,3.451349999999729,3.480039846764155,3.5157928733110513,3.451349999999729
10.162,3.452049999999729,3.4807398467641546,3.516492873311051,3.452049999999729
10.164,3.4527499999997286,3.4814398467641547,3.5171928733110507,3.4527499999997286
10.166,3.4534499999997283,3.4821398467641544,3.517892873311051,3.4534499999997283
10.168,3.454149999999728,3.482839846764154,3.5185928733110505,3.454149999999728
10.17,3.454849999999728,3.483539846764154,3.5192928733110502,3.454849999999728
10.172,3.455549999999728,3.484239846764154,3.51999287331105,3.455549999999728
10.174,3.4562499999997276,3.4849398467641537,3.52069287331105,3.4562499999997276
10.176,3.4569499999997273,3.4856398467641534,3.5213928733110498,3.4569499999997273
10.178,3.4576499999997274,3.486339846764153,3.5220928733110495,3.4576499999997274
10.18,3.458349999999727,3.4870398467641532,3.5227928733110496,3.458349999999727
10.182,3.459049999999727,3.487739846764153,3.5234928733110493,3.459049999999727
10.184,3.459749999999727,3.4884398467641526,3.524192873311049,3.459749999999727
10.186,3.4604499999997267,3.4891398467641523,3.5248928733110487,3.4604499999997267
10.188,3.4611499999997264,3.4898398467641525,3.525592873311049,3.4611499999997264
10.19,3.461849999999726,3.490539846764152,3.5262928733110486,3.461849999999726
10.192,3.4625499999997262,3.491239846764152,3.5269928733110483,3.4625499999997262
10.194,3.463249999999726,3.491939846764152,3.527692873311048,3.463249999999726
10.196,3.4639499999997256,3.4926398467641517,3.528392873311048,3.4639499999997256
10.198,3.4646499999997253,3.4933398467641514,3.529092873311048,3.4646499999997253
10.2,3.4653499999997255,3.494039846764151,3.5297928733110475,3.4653499999997255
10.202,3.466049999999725,3.4947398467641513,3.530492873311047,3.466049999999725
10.204,3.466749999999725,3.495439846764151,3.5311928733110474,3.466749999999725
10.206,3.4674499999997246,3.4961398467641507,3.531892873311047,3.4674499999997246
10.208,3.4681499999997247,3.4968398467641504,3.5325928733110468,3.4681499999997247
10.21,3.4688499999997244,3.4975398467641505,3.5332928733110465,3.4688499999997244
10.212,3.469549999999724,3.4982398467641502,3.5339928733110466,3.469549999999724
10.214,3.470249999999724,3.49893984676415,3.5346928733110463,3.470249999999724
10.216,3.470949999999724,3.4996398467641496,3.535392873311046,3.470949999999724
10.218,3.4716499999997237,3.5003398467641498,3.536092873311046,3.4716499999997237
10.22,3.4723499999997234,3.5010398467641495,3.536792873311046,3.4723499999997234
10.222,3.4730499999997235,3.501739846764149,3.5374928733110456,3.4730499999997235
10.224,3.4737499999997232,3.502439846764149,3.5381928733110453,3.4737499999997232
10.226,3.474449999999723,3.503139846764149,3.5388928733110454,3.474449999999723
10.228,3.4751499999997226,3.5038398467641487,3.539592873311045,3.4751499999997226
10.23,3.4758499999997228,3.5045398467641484,3.540292873311045,3.4758499999997228
10.232,3.4765499999997225,3.5052398467641486,3.5409928733110445,3.4765499999997225
10.234,3.477249999999722,3.5059398467641483,3.5416928733110447,3.477249999999722
10.236,3.477949999999722,3.506639846764148,3.5423928733110444,3.477949999999722
10.238,3.478649999999722,3.5073398467641477,3.543092873311044,3.478649999999722
10.24,3.4793499999997217,3.508039846764148,3.5437928733110438,3.4793499999997217
10.242,3.4800499999997214,3.5087398467641475,3.544492873311044,3.4800499999997214
10.244,3.480749999999721,3.509439846764147,3.5451928733110436,3.480749999999721
10.246,3.4814499999997213,3.510139846764147,3.5458928733110433,3.4814499999997213
10.248,3.482149999999721,3.510839846764147,3.546592873311043,3.482149999999721
10.25,3.4828499999997207,3.5115398467641468,3.547292873311043,3.4828499999997207
10.252,3.4835499999997204,3.5122398467641465,3.547992873311043,3.4835499999997204
10.254,3.4842499999997205,3.512939846764146,3.5486928733110426,3.4842499999997205
10.256,3.48494999999972,3.5136398467641463,3.5493928733110427,3.48494999999972
10.258,3.48564999999972,3.514339846764146,3.5500928733110424,3.48564999999972
10.26,3.48634999999972,3.5150398467641457,3.550792873311042,3.48634999999972
10.262,3.4870499999997198,3.515739846764146,3.551492873311042,3.4870499999997198
10.264,3.4877499999997195,3.5164398467641456,3.552192873311042,3.4877499999997195
10.266,3.488449999999719,3.5171398467641453,3.5528928733110416,3.488449999999719
10.268,3.4891499999997193,3.517839846764145,3.5535928733110413,3.4891499999997193
10.27,3.489849999999719,3.518539846764145,3.554292873311041,3.489849999999719
10.272,3.4905499999997187,3.519239846764145,3.554992873311041,3.4905499999997187
10.274,3.4912499999997184,3.5199398467641445,3.555692873311041,3.4912499999997184
10.276,3.4919499999997186,3.520639846764144,3.5563928733110406,3.4919499999997186
10.278,3.4926499999997183,3.5213398467641444,3.5570928733110403,3.4926499999997183
10.28,3.493349999999718,3.522039846764144,3.5577928733110404,3.493349999999718
10.282,3.4940499999997177,3.5227398467641438,3.55849287331104,3.4940499999997177
10.284,3.494749999999718,3.5234398467641435,3.55919287331104,3.494749999999718
10.286,3.4954499999997175,3.5241398467641436,3.55989287331104,3.4954499999997175
10.288,3.496149999999717,3.5248398467641433,3.5605928733110397,3.496149999999717
10.29,3.496849999999717,3.525539846764143,3.5612928733110394,3.496849999999717
10.292,3.497549999999717,3.5262398467641427,3.561992873311039,3.497549999999717
10.294,3.4982499999997168,3.526939846764143,3.5626928733110392,3.4982499999997168
10.296,3.4989499999997165,3.5276398467641426,3.563392873311039,3.4989499999997165
10.298,3.4996499999997166,3.5283398467641423,3.5640928733110386,3.4996499999997166
10.3,3.5003499999997163,3.5290398467641424,3.5647928733110383,3.5003499999997163
10.302,3.501049999999716,3.529739846764142,3.5654928733110385,3.501049999999716
10.304,3.5017499999997157,3.530439846764142,3.566192873311038,3.5017499999997157
10.306,3.502449999999716,3.5311398467641415,3.566892873311038,3.502449999999716
10.308,3.5031499999997155,3.5318398467641416,3.5675928733110376,3.5031499999997155
10.31,3.5038499999997152,3.5325398467641413,3.5682928733110377,3.5038499999997152
10.312,3.504549999999715,3.533239846764141,3.5689928733110374,3.504549999999715
10.314,3.505249999999715,3.5339398467641407,3.569692873311037,3.505249999999715
10.316,3.505949999999715,3.534639846764141,3.570392873311037,3.505949999999715
10.318,3.5066499999997145,3.5353398467641406,3.571092873311037,3.5066499999997145
10.32,3.507349999999714,3.5360398467641403,3.5717928733110367,3.507349999999714
10.322,3.5080499999997143,3.53673984676414,3.5724928733110364,3.5080499999997143
10.324,3.508749999999714,3.53743984676414,3.5731928733110365,3.508749999999714
10.326,3.5094499999997137,3.53813984676414,3.5738928733110362,3.5094499999997137
10.328,3.510149999999714,3.5388398467641395,3.574592873311036,3.510149999999714
10.33,3.5108499999997136,3.5395398467641392,3.5752928733110356,3.5108499999997136
10.332,3.5115499999997133,3.5402398467641394,3.5759928733110358,3.5115499999997133
10.334,3.512249999999713,3.540939846764139,3.5766928733110355,3.512249999999713
10.336,3.512949999999713,3.541639846764139,3.577392873311035,3.512949999999713
10.338,3.513649999999713,3.542339846764139,3.578092873311035,3.513649999999713
10.34,3.5143499999997125,3.5430398467641386,3.578792873311035,3.5143499999997125
10.342,3.5150499999997122,3.5437398467641383,3.5794928733110347,3.5150499999997122
10.344,3.5157499999997124,3.544439846764138,3.5801928733110344,3.5157499999997124
10.346,3.516449999999712,3.545139846764138,3.580892873311034,3.516449999999712
10.348,3.517149999999712,3.545839846764138,3.5815928733110343,3.517149999999712
10.35,3.5178499999997115,3.5465398467641376,3.582292873311034,3.5178499999997115
10.352,3.5185499999997116,3.5472398467641373,3.5829928733110337,3.5185499999997116
10.354,3.5192499999997113,3.5479398467641374,3.5836928733110334,3.5192499999997113
10.356,3.519949999999711,3.548639846764137,3.5843928733110335,3.519949999999711
10.358,3.5206499999997107,3.549339846764137,3.585092873311033,3.5206499999997107
10.36,3.521349999999711,3.5500398467641365,3.585792873311033,3.521349999999711
10.362,3.5220499999997106,3.5507398467641367,3.586492873311033,3.5220499999997106
10.364,3.5227499999997103,3.5514398467641364,3.5871928733110328,3.5227499999997103
10.366,3.5234499999997104,3.552139846764136,3.5878928733110325,3.5234499999997104
10.368,3.52414999999971,3.5528398467641362,3.588592873311032,3.52414999999971
10.37,3.52484999999971,3.553539846764136,3.5892928733110323,3.52484999999971
10.372,3.5255499999997095,3.5542398467641356,3.589992873311032,3.5255499999997095
10.374,3.5262499999997097,3.5549398467641353,3.5906928733110317,3.5262499999997097
10.376,3.5269499999997094,3.5556398467641355,3.5913928733110314,3.5269499999997094
10.378,3.527649999999709,3.556339846764135,3.5920928733110316,3.527649999999709
10.38,3.5283499999997088,3.557039846764135,3.5927928733110313,3.5283499999997088
10.382,3.529049999999709,3.5577398467641346,3.593492873311031,3.529049999999709
10.384,3.5297499999997086,3.5584398467641347,3.5941928733110307,3.5297499999997086
10.386,3.5304499999997083,3.5591398467641344,3.594892873311031,3.5304499999997083
10.388,3.531149999999708,3.559839846764134,3.5955928733110305,3.531149999999708
10.39,3.531849999999708,3.560539846764134,3.59629287331103,3.531849999999708
10.392,3.532549999999708,3.561239846764134,3.5969928733110303,3.532549999999708
10.394,3.5332499999997076,3.5619398467641337,3.59769287331103,3.5332499999997076
10.396,3.5339499999997073,3.5626398467641334,3.5983928733110297,3.5339499999997073
10.398,3.5346499999997074,3.563339846764133,3.5990928733110295,3.5346499999997074
10.4,3.535349999999707,3.564039846764133,3.5997928733110296,3.535349999999707
10.402,3.536049999999707,3.564739846764133,3.6004928733110293,3.536049999999707
10.404,3.536749999999707,3.5654398467641326,3.601192873311029,3.536749999999707
10.406,3.5374499999997067,3.5661398467641328,3.6018928733110287,3.5374499999997067
10.408,3.5381499999997064,3.5668398467641325,3.602592873311029,3.5381499999997064
10.41,3.538849999999706,3.567539846764132,3.603292873311029,3.538849999999706
10.412,3.539549999999706,3.568239846764132,3.603992873311028,3.539549999999706
10.414,3.540249999999706,3.568939846764132,3.604692873311028,3.540249999999706
10.416,3.5409499999997056,3.5696398467641317,3.605392873311028,3.5409499999997056
10.418,3.5416499999997053,3.5703398467641314,3.606092873311028,3.5416499999997053
10.42,3.5423499999997055,3.571039846764131,3.606792873311027,3.5423499999997055
10.422,3.543049999999705,3.5717398467641313,3.607492873311027,3.543049999999705
10.424,3.543749999999705,3.572439846764131,3.6081928733110273,3.543749999999705
10.426,3.5444499999997046,3.5731398467641307,3.608892873311027,3.5444499999997046
10.428,3.5451499999997047,3.5738398467641304,3.6095928733110263,3.5451499999997047
10.43,3.5458499999997044,3.5745398467641305,3.6102928733110273,3.5458499999997044
10.432,3.546549999999704,3.57523984676413,3.6109928733110266,3.546549999999704
10.434,3.5472499999997043,3.57593984676413,3.6116928733110263,3.5472499999997043
10.436,3.547949999999704,3.5766398467641296,3.6123928733110255,3.547949999999704
10.438,3.5486499999997037,3.5773398467641297,3.6130928733110266,3.5486499999997037
10.44,3.5493499999997034,3.5780398467641295,3.6137928733110254,3.5493499999997034
10.442,3.5500499999997035,3.578739846764129,3.6144928733110255,3.5500499999997035
10.444,3.550749999999703,3.5794398467641293,3.6151928733110257,3.550749999999703
10.446,3.551449999999703,3.580139846764129,3.6158928733110254,3.551449999999703
10.448,3.5521499999997026,3.5808398467641287,3.6165928733110246,3.5521499999997026
10.45,3.5528499999997027,3.5815398467641284,3.617292873311025,3.5528499999997027
10.452,3.5535499999997024,3.5822398467641285,3.617992873311025,3.5535499999997024
10.454,3.554249999999702,3.5829398467641282,3.6186928733110246,3.554249999999702
10.456,3.554949999999702,3.583639846764128,3.619392873311024,3.554949999999702
10.458,3.555649999999702,3.5843398467641276,3.620092873311024,3.555649999999702
10.46,3.5563499999997017,3.585039846764128,3.620792873311024,3.5563499999997017
10.462,3.5570499999997014,3.5857398467641275,3.621492873311024,3.5570499999997014
10.464,3.557749999999701,3.586439846764127,3.622192873311023,3.557749999999701
10.466,3.5584499999997012,3.587139846764127,3.6228928733110233,3.5584499999997012
10.468,3.559149999999701,3.587839846764127,3.6235928733110234,3.559149999999701
10.47,3.5598499999997006,3.5885398467641267,3.624292873311023,3.5598499999997006
10.472,3.560549999999701,3.5892398467641264,3.6249928733110233,3.560549999999701
10.474,3.5612499999997005,3.589939846764126,3.6256928733110225,3.5612499999997005
10.476,3.5619499999997,3.5906398467641263,3.6263928733110222,3.5619499999997
10.478,3.5626499999997,3.591339846764126,3.6270928733110224,3.5626499999997
10.48,3.5633499999997,3.5920398467641257,3.6277928733110225,3.5633499999997
10.482,3.5640499999996997,3.592739846764126,3.6284928733110218,3.5640499999996997
10.484,3.5647499999996994,3.5934398467641255,3.6291928733110215,3.5647499999996994
10.486,3.565449999999699,3.5941398467641252,3.6298928733110216,3.565449999999699
10.488,3.5661499999996993,3.594839846764125,3.6305928733110218,3.5661499999996993
10.49,3.566849999999699,3.595539846764125,3.631292873311021,3.566849999999699
10.492,3.5675499999996987,3.596239846764125,3.6319928733110207,3.5675499999996987
10.494,3.5682499999996984,3.5969398467641245,3.632692873311021,3.5682499999996984
10.496,3.5689499999996985,3.597639846764124,3.633392873311021,3.5689499999996985
10.498,3.5696499999996982,3.5983398467641243,3.63409287331102,3.5696499999996982
10.5,3.570349999999698,3.599039846764124,3.634792873311021,3.570349999999698
10.502,3.5710499999996976,3.5997398467641237,3.63549287331102,3.5710499999996976
10.504,3.5717499999996978,3.6004398467641234,3.63619287331102,3.5717499999996978
10.506,3.5724499999996975,3.6011398467641236,3.63689287331102,3.5724499999996975
10.508,3.573149999999697,3.6018398467641233,3.63759287331102,3.573149999999697
10.51,3.5738499999996973,3.602539846764123,3.6382928733110194,3.5738499999996973
10.512,3.574549999999697,3.603239846764123,3.638992873311019,3.574549999999697
10.514,3.5752499999996967,3.6039398467641233,3.639692873311019,3.5752499999996967
10.516,3.5759499999996964,3.6046398467641225,3.6403928733110194,3.5759499999996964
10.518,3.5766499999996966,3.6053398467641222,3.6410928733110186,3.5766499999996966
10.52,3.5773499999996963,3.6060398467641224,3.6417928733110183,3.5773499999996963
10.522,3.578049999999696,3.6067398467641225,3.6424928733110185,3.578049999999696
10.524,3.5787499999996957,3.6074398467641218,3.6431928733110186,3.5787499999996957
10.526,3.579449999999696,3.6081398467641215,3.6438928733110174,3.579449999999696
10.528,3.5801499999996955,3.6088398467641216,3.6445928733110176,3.5801499999996955
10.53,3.580849999999695,3.6095398467641218,3.6452928733110177,3.580849999999695
10.532,3.581549999999695,3.610239846764121,3.6459928733110174,3.581549999999695
10.534,3.582249999999695,3.6109398467641207,3.6466928733110167,3.582249999999695
10.536,3.5829499999996948,3.611639846764121,3.6473928733110177,3.5829499999996948
10.538,3.5836499999996945,3.612339846764121,3.648092873311017,3.5836499999996945
10.54,3.5843499999996946,3.61303984676412,3.6487928733110166,3.5843499999996946
10.542,3.5850499999996943,3.61373984676412,3.649492873311016,3.5850499999996943
10.544,3.585749999999694,3.61443984676412,3.650192873311017,3.585749999999694
10.546,3.5864499999996937,3.61513984676412,3.650892873311016,3.5864499999996937
10.548,3.587149999999694,3.615839846764119,3.651592873311016,3.587149999999694
10.55,3.5878499999996936,3.61653984676412,3.652292873311015,3.5878499999996936
10.552,3.5885499999996933,3.6172398467641194,3.652992873311016,3.5885499999996933
10.554,3.589249999999693,3.617939846764119,3.653692873311015,3.589249999999693
10.556,3.589949999999693,3.6186398467641183,3.654392873311015,3.589949999999693
10.558,3.590649999999693,3.6193398467641194,3.6550928733110153,3.590649999999693
10.56,3.5913499999996925,3.6200398467641186,3.655792873311015,3.5913499999996925
10.562,3.592049999999692,3.6207398467641183,3.6564928733110142,3.592049999999692
10.564,3.5927499999996924,3.6214398467641185,3.6571928733110144,3.5927499999996924
10.566,3.593449999999692,3.6221398467641186,3.6578928733110145,3.593449999999692
10.568,3.5941499999996918,3.6228398467641174,3.6585928733110142,3.5941499999996918
10.57,3.5948499999996915,3.6235398467641176,3.6592928733110135,3.5948499999996915
10.572,3.5955499999996916,3.6242398467641177,3.6599928733110136,3.5955499999996916
10.574,3.5962499999996913,3.6249398467641174,3.660692873311014,3.5962499999996913
10.576,3.596949999999691,3.6256398467641167,3.6613928733110135,3.596949999999691
10.578,3.597649999999691,3.626339846764117,3.6620928733110127,3.597649999999691
10.58,3.598349999999691,3.627039846764117,3.662792873311013,3.598349999999691
10.582,3.5990499999996906,3.6277398467641166,3.6634928733110126,3.5990499999996906
10.584,3.5997499999996903,3.628439846764116,3.6641928733110127,3.5997499999996903
10.586,3.6004499999996904,3.629139846764116,3.664892873311013,3.6004499999996904
10.588,3.60114999999969,3.629839846764116,3.665592873311012,3.60114999999969
10.59,3.60184999999969,3.630539846764116,3.666292873311012,3.60184999999969
10.592,3.6025499999996895,3.631239846764115,3.666992873311012,3.6025499999996895
10.594,3.6032499999996896,3.6319398467641153,3.667692873311012,3.6032499999996896
10.596,3.60394999999969,3.632639846764115,3.6683928733110114,3.60394999999969
10.598,3.6046499999996886,3.633339846764115,3.669092873311011,3.6046499999996886
10.6,3.6053499999996887,3.6340398467641153,3.6697928733110112,3.6053499999996887
10.602,3.606049999999689,3.6347398467641145,3.6704928733110114,3.606049999999689
10.604,3.6067499999996886,3.6354398467641142,3.67119287331101,3.6067499999996886
10.606,3.607449999999688,3.6361398467641144,3.6718928733110103,3.607449999999688
10.608,3.608149999999688,3.6368398467641145,3.6725928733110105,3.608149999999688
10.61,3.608849999999688,3.637539846764114,3.6732928733110106,3.608849999999688
10.612,3.609549999999688,3.6382398467641135,3.6739928733110103,3.609549999999688
10.614,3.610249999999687,3.6389398467641136,3.6746928733110105,3.610249999999687
10.616,3.610949999999688,3.639639846764114,3.6753928733110097,3.610949999999688
10.618,3.6116499999996874,3.6403398467641135,3.6760928733110094,3.6116499999996874
10.62,3.612349999999687,3.6410398467641127,3.6767928733110096,3.612349999999687
10.622,3.6130499999996863,3.641739846764113,3.6774928733110097,3.6130499999996863
10.624,3.6137499999996874,3.6424398467641126,3.678192873311009,3.6137499999996874
10.626,3.614449999999686,3.6431398467641127,3.6788928733110087,3.614449999999686
10.628,3.6151499999996863,3.643839846764113,3.679592873311009,3.6151499999996863
10.63,3.6158499999996865,3.644539846764112,3.680292873311009,3.6158499999996865
10.632,3.616549999999686,3.645239846764112,3.680992873311008,3.616549999999686
10.634,3.6172499999996854,3.645939846764112,3.681692873311008,3.6172499999996854
10.636,3.6179499999996856,3.646639846764112,3.682392873311008,3.6179499999996856
10.638,3.6186499999996857,3.6473398467641114,3.683092873311008,3.6186499999996857
10.64,3.6193499999996854,3.648039846764111,3.683792873311007,3.6193499999996854
10.642,3.6200499999996847,3.6487398467641112,3.684492873311008,3.6200499999996847
10.644,3.620749999999685,3.6494398467641114,3.6851928733110073,3.620749999999685
10.646,3.621449999999685,3.65013984676411,3.685892873311007,3.621449999999685
10.648,3.6221499999996847,3.6508398467641103,3.6865928733110063,3.6221499999996847
10.65,3.622849999999684,3.6515398467641105,3.6872928733110073,3.622849999999684
10.652,3.623549999999684,3.6522398467641106,3.6879928733110066,3.623549999999684
10.654,3.624249999999684,3.6529398467641094,3.6886928733110063,3.624249999999684
10.656,3.624949999999684,3.6536398467641105,3.6893928733110055,3.624949999999684
10.658,3.625649999999684,3.6543398467641097,3.6900928733110065,3.625649999999684
10.66,3.6263499999996833,3.6550398467641094,3.690792873311006,3.6263499999996833
10.662,3.627049999999683,3.6557398467641087,3.6914928733110055,3.627049999999683
10.664,3.627749999999683,3.6564398467641097,3.6921928733110057,3.627749999999683
10.666,3.6284499999996833,3.657139846764109,3.692892873311006,3.6284499999996833
10.668,3.6291499999996826,3.6578398467641087,3.6935928733110046,3.6291499999996826
10.67,3.6298499999996823,3.658539846764108,3.6942928733110048,3.6298499999996823
10.672,3.6305499999996824,3.659239846764109,3.694992873311005,3.6305499999996824
10.674,3.6312499999996826,3.659939846764108,3.6956928733110046,3.6312499999996826
10.676,3.631949999999682,3.660639846764108,3.696392873311004,3.631949999999682
10.678,3.6326499999996815,3.661339846764108,3.697092873311004,3.6326499999996815
10.68,3.6333499999996817,3.662039846764108,3.697792873311004,3.6333499999996817
10.682,3.634049999999682,3.662739846764107,3.698492873311004,3.634049999999682
10.684,3.6347499999996815,3.663439846764107,3.699192873311003,3.6347499999996815
10.686,3.6354499999996817,3.6641398467641073,3.6998928733110032,3.6354499999996817
10.688,3.636149999999681,3.664839846764107,3.7005928733110034,3.636149999999681
10.69,3.6368499999996806,3.6655398467641063,3.701292873311003,3.6368499999996806
10.692,3.6375499999996808,3.6662398467641064,3.7019928733110024,3.6375499999996808
10.694,3.638249999999681,3.6669398467641066,3.7026928733110025,3.638249999999681
10.696,3.63894999999968,3.6676398467641063,3.703392873311002,3.63894999999968
10.698,3.63964999999968,3.6683398467641055,3.7040928733110023,3.63964999999968
10.7,3.64034999999968,3.6690398467641057,3.7047928733110025,3.64034999999968
10.702,3.64104999999968,3.669739846764106,3.7054928733110017,3.64104999999968
10.704,3.6417499999996794,3.6704398467641055,3.7061928733110014,3.6417499999996794
10.706,3.642449999999679,3.6711398467641057,3.7068928733110016,3.642449999999679
10.708,3.6431499999996793,3.671839846764105,3.7075928733110017,3.6431499999996793
10.71,3.6438499999996794,3.6725398467641046,3.708292873311001,3.6438499999996794
10.712,3.644549999999678,3.6732398467641048,3.7089928733110007,3.644549999999678
10.714,3.6452499999996784,3.673939846764105,3.709692873311001,3.6452499999996784
10.716,3.6459499999996785,3.674639846764104,3.710392873311001,3.6459499999996785
10.718,3.646649999999678,3.675339846764104,3.7110928733110007,3.646649999999678
10.72,3.6473499999996775,3.676039846764104,3.711792873311,3.6473499999996775
10.722,3.6480499999996785,3.676739846764104,3.712492873311,3.6480499999996785
10.724,3.6487499999996778,3.677439846764104,3.713192873311,3.6487499999996778
10.726,3.6494499999996775,3.678139846764103,3.713892873311,3.6494499999996775
10.728,3.6501499999996767,3.6788398467641032,3.714592873311,3.6501499999996767
10.73,3.6508499999996777,3.6795398467641034,3.7152928733109993,3.6508499999996777
10.732,3.651549999999677,3.680239846764103,3.715992873310999,3.651549999999677
10.734,3.6522499999996767,3.6809398467641024,3.716692873310999,3.6522499999996767
10.736,3.652949999999677,3.6816398467641025,3.7173928733109993,3.652949999999677
10.738,3.653649999999677,3.682339846764102,3.7180928733109986,3.653649999999677
10.74,3.654349999999676,3.6830398467641023,3.7187928733109983,3.654349999999676
10.742,3.655049999999676,3.6837398467641025,3.7194928733109984,3.655049999999676
10.744,3.655749999999676,3.6844398467641017,3.7201928733109986,3.655749999999676
10.746,3.656449999999676,3.6851398467641014,3.7208928733109974,3.656449999999676
10.748,3.657149999999675,3.6858398467641016,3.7215928733109975,3.657149999999675
10.75,3.657849999999675,3.6865398467641017,3.7222928733109977,3.657849999999675
10.752,3.6585499999996753,3.687239846764101,3.722992873310998,3.6585499999996753
10.754,3.659249999999675,3.6879398467641007,3.7236928733109966,3.659249999999675
10.756,3.6599499999996743,3.688639846764101,3.7243928733109977,3.6599499999996743
10.758,3.6606499999996744,3.689339846764101,3.725092873310997,3.6606499999996744
10.76,3.6613499999996746,3.6900398467641,3.7257928733109966,3.6613499999996746
10.762,3.6620499999996743,3.6907398467641,3.726492873310996,3.6620499999996743
10.764,3.6627499999996735,3.6914398467641,3.727192873310997,3.6627499999996735
10.766,3.6634499999996737,3.6921398467641,3.727892873310996,3.6634499999996737
10.768,3.6641499999996734,3.692839846764099,3.728592873310996,3.6641499999996734
10.77,3.6648499999996735,3.6935398467641,3.729292873310995,3.6648499999996735
10.772,3.6655499999996737,3.6942398467640993,3.729992873310996,3.6655499999996737
10.774,3.666249999999673,3.694939846764099,3.7306928733109954,3.666249999999673
10.776,3.6669499999996726,3.6956398467640983,3.731392873310995,3.6669499999996726
10.778,3.667649999999673,3.6963398467640993,3.7320928733109953,3.667649999999673
10.78,3.668349999999673,3.6970398467640986,3.7327928733109954,3.668349999999673
10.782,3.669049999999672,3.6977398467640983,3.733492873310994,3.669049999999672
10.784,3.669749999999672,3.6984398467640975,3.7341928733109944,3.669749999999672
10.786,3.670449999999672,3.6991398467640986,3.7348928733109945,3.670449999999672
10.788,3.671149999999672,3.6998398467640974,3.735592873310994,3.671149999999672
10.79,3.671849999999672,3.7005398467640975,3.7362928733109935,3.671849999999672
10.792,3.672549999999671,3.7012398467640977,3.7369928733109936,3.672549999999671
10.794,3.6732499999996713,3.701939846764098,3.7376928733109938,3.6732499999996713
10.796,3.673949999999671,3.7026398467640966,3.7383928733109935,3.673949999999671
10.798,3.674649999999671,3.7033398467640968,3.7390928733109927,3.674649999999671
10.8,3.6753499999996713,3.704039846764097,3.739792873310993,3.6753499999996713
10.802,3.6760499999996705,3.7047398467640966,3.740492873310993,3.6760499999996705
10.804,3.6767499999996702,3.705439846764096,3.7411928733109927,3.6767499999996702
10.806,3.6774499999996704,3.706139846764096,3.741892873310993,3.6774499999996704
10.808,3.6781499999996705,3.706839846764096,3.742592873310992,3.6781499999996705
10.81,3.6788499999996698,3.707539846764096,3.743292873310992,3.6788499999996698
10.812,3.6795499999996695,3.708239846764095,3.743992873310992,3.6795499999996695
10.814,3.6802499999996696,3.7089398467640953,3.744692873310992,3.6802499999996696
10.816,3.6809499999996698,3.7096398467640954,3.7453928733109914,3.6809499999996698
10.818,3.681649999999669,3.710339846764095,3.746092873310991,3.681649999999669
10.82,3.6823499999996687,3.7110398467640953,3.746792873310991,3.6823499999996687
10.822,3.683049999999669,3.7117398467640945,3.7474928733109913,3.683049999999669
10.824,3.683749999999669,3.712439846764094,3.748192873310991,3.683749999999669
10.826,3.684449999999668,3.7131398467640944,3.7488928733109903,3.684449999999668
10.828,3.685149999999669,3.7138398467640945,3.7495928733109904,3.685149999999669
10.83,3.685849999999668,3.7145398467640938,3.7502928733109906,3.685849999999668
10.832,3.686549999999668,3.7152398467640935,3.7509928733109903,3.686549999999668
10.834,3.687249999999667,3.7159398467640936,3.7516928733109896,3.687249999999667
10.836,3.687949999999668,3.7166398467640938,3.7523928733109897,3.687949999999668
10.838,3.6886499999996674,3.7173398467640935,3.7530928733109894,3.6886499999996674
10.84,3.689349999999667,3.7180398467640927,3.7537928733109895,3.689349999999667
10.842,3.6900499999996663,3.718739846764093,3.7544928733109897,3.6900499999996663
10.844,3.6907499999996674,3.719439846764093,3.755192873310989,3.6907499999996674
10.846,3.6914499999996666,3.7201398467640927,3.7558928733109886,3.6914499999996666
10.848,3.6921499999996663,3.720839846764093,3.756592873310989,3.6921499999996663
10.85,3.6928499999996665,3.721539846764092,3.757292873310989,3.6928499999996665
10.852,3.6935499999996666,3.722239846764092,3.757992873310988,3.6935499999996666
10.854,3.6942499999996654,3.722939846764092,3.758692873310988,3.6942499999996654
10.856,3.6949499999996656,3.723639846764092,3.759392873310988,3.6949499999996656
10.858,3.6956499999996657,3.7243398467640914,3.760092873310988,3.6956499999996657
10.86,3.6963499999996654,3.725039846764091,3.760792873310987,3.6963499999996654
10.862,3.6970499999996647,3.725739846764091,3.761492873310987,3.6970499999996647
10.864,3.697749999999665,3.7264398467640913,3.7621928733109873,3.697749999999665
10.866,3.698449999999665,3.7271398467640906,3.762892873310987,3.698449999999665
